,CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCION INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL, 
12564,14EES0128X,VESPERTINO,JALISCO,SAN INOCENCIO 2222,1,GUADALAJARA,9454,SANTA ROSA OBLATOS,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.1231,0.1934,0.057,0.8278,
12565,14EES0129W,MATUTINO,VICTOR CADENA AGUAYO,AVENIDA HISTORIADORES 2991,1,GUADALAJARA,9339,SAN RAFAEL DEL PARQUE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0175,0.0775,0.0147,0.9381,
12566,14EES0129W,VESPERTINO,VICTOR CADENA AGUAYO,AVENIDA HISTORIADORES 2991,1,GUADALAJARA,9339,SAN RAFAEL DEL PARQUE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0117,0.0642,0.0183,0.9452,
12567,14EES0130L,MATUTINO,MIXTA U 7,RUISE‹OR 1481,1,GUADALAJARA,9366,MORELOS,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0214,0.2186,0.138,0.8939,
12568,14EES0130L,VESPERTINO,MIXTA U 7,RUISE‹OR 1481,1,GUADALAJARA,9366,MORELOS,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0596,0.2276,0.1045,0.7477,
12569,14EES0131K,MATUTINO,MIXTA U 8,RIVAS GUILLEN 189,1,GUADALAJARA,9067,BLANCO Y CUELLAR,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0108,0.0088,0.0088,0.7981,
12570,14EES0131K,VESPERTINO,MIXTA U 8,RIVAS GUILLEN 189,1,GUADALAJARA,9067,BLANCO Y CUELLAR,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0421,0.033,0.0165,0.977,
12571,14EES0132J,MATUTINO,JOSE DIONISIO ASCENCIO DIAZ,JULIAN CARRILLO 1349,1,GUADALAJARA,9019,GUADALAJARA ORIENTE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0289,0.0231,0.0066,0.8663,
12572,14EES0132J,VESPERTINO,JOSE DIONISIO ASCENCIO DIAZ,JULIAN CARRILLO 1349,1,GUADALAJARA,9019,GUADALAJARA ORIENTE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0214,0.0198,0.0099,0.9,
12573,14EES0133I,MATUTINO,FERNANDO HERNANDEZ ALCALA,ISLA PALMA 2305,1,GUADALAJARA,9352,JARDINES DE LA CRUZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0205,0.0983,0.0879,0.7622,
12574,14EES0133I,VESPERTINO,FERNANDO HERNANDEZ ALCALA,ISLA PALMA 2305,1,GUADALAJARA,9352,JARDINES DE LA CRUZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0968,0.0929,0.0571,0.6903,
12575,14EES0134H,VESPERTINO,MIXTA U 1,BOULEVARD EL VIGIA 476,1,ZAPOPAN,9274,EL VIGIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0583,0.1,0.0405,0.702,
12576,14EES0134H,MATUTINO,MIXTA U 1,BOULEVARD EL VIGIA 476,1,ZAPOPAN,9274,EL VIGIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0477,0.0466,0.0117,0.8401,
12577,14EES0135G,MATUTINO,JUANA DE ASBAJE,GENERAL ARTEAGA 326,1,GUADALAJARA,9452,EL SANTUARIO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0,0.0301,0.0164,1,
12578,14EES0135G,VESPERTINO,JUANA DE ASBAJE,GENERAL ARTEAGA 326,1,GUADALAJARA,9452,EL SANTUARIO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0882,0.1075,0.0323,1,
12579,14EES0136F,VESPERTINO,ZENAIDA GUTIERREZ VAZQUEZ,6 DE DICIEMBRE 142,1,GUADALAJARA,9061,MEZQUITAN COUNTRY,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0,0.1111,0.0356,0.863,
12580,14EES0136F,MATUTINO,ZENAIDA GUTIERREZ VAZQUEZ,6 DE DICIEMBRE 142,1,GUADALAJARA,9061,MEZQUITAN COUNTRY,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0358,0.0149,0.0037,0.9326,
12581,14EES0137E,MATUTINO,LAURA ROSALES ARREOLA,DOCTOR BAEZA ALZAGA 263,1,GUADALAJARA,9000,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0,0.0318,0.0199,0.8511,
12582,14EES0137E,VESPERTINO,LAURA ROSALES ARREOLA,DOCTOR BAEZA ALZAGA 263,1,GUADALAJARA,9000,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0356,0.1187,0.0528,0.7711,
12583,14EES0138D,MATUTINO,DOLORES ALVAREZ DE DIEGUEZ,BARTOLOME DE LAS CASAS 587,1,GUADALAJARA,9264,SECTOR REFORMA CUARTEL I SECCION,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0249,0.034,0.0213,0.8564,
12584,14EES0138D,VESPERTINO,DOLORES ALVAREZ DE DIEGUEZ,BARTOLOME DE LAS CASAS 587,1,GUADALAJARA,9264,SECTOR REFORMA CUARTEL I SECCION,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.1086,0.1756,0.1147,0.5644,
12585,14EES0179D,MATUTINO,MA HELENA COSIO VIDAURRI,MITLA 250,1,GUADALAJARA,9443,MONUMENTAL,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0383,0.1143,0.0597,0.8625,
12586,14EES0179D,VESPERTINO,MA HELENA COSIO VIDAURRI,MITLA 250,1,GUADALAJARA,9443,MONUMENTAL,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0696,0.2682,0.1475,0.6778,
12587,14EES0200Q,VESPERTINO,SANTOS DEGOLLADO SANCHEZ,1 DE MAYO 425,1,DEGOLLADO,0,0,33,DEGOLLADO,ESTATAL,SECUNDARIA,GENERAL,0.0861,0.0072,0.0036,0.6825,
12588,14EES0200Q,MATUTINO,SANTOS DEGOLLADO SANCHEZ,1 DE MAYO 425,1,DEGOLLADO,0,0,33,DEGOLLADO,ESTATAL,SECUNDARIA,GENERAL,0.0272,0,0,0.9722,
12589,14EES0209H,MATUTINO,FRANCISCO MARQUEZ,RIO COLOTLAN,1,ZAPOPAN,9051,LAS AGUILAS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.006,0,0,0.9032,
12590,14EES0209H,VESPERTINO,FRANCISCO MARQUEZ,RIO COLOTLAN,1,ZAPOPAN,9051,LAS AGUILAS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0625,0.0078,0.002,0.8325,
12591,14EES0221C,VESPERTINO,CUAUHTEMOC,BOULEVARD MEDINA ASCENCIO 467,1,ARANDAS,0,0,8,ARANDAS,ESTATAL,SECUNDARIA,GENERAL,0.0161,0.082,0.0328,0.9282,
12592,14EES0221C,MATUTINO,CUAUHTEMOC,BOULEVARD MEDINA ASCENCIO 467,1,ARANDAS,0,0,8,ARANDAS,ESTATAL,SECUNDARIA,GENERAL,0.0103,0.1019,0.0207,0.9433,
12593,14EES0249I,VESPERTINO,MANUEL LOPEZ COTILLA,GUERRERO 65,1,EL LIMON,0,0,54,EL LIMON,ESTATAL,SECUNDARIA,GENERAL,0.0357,0.0667,0.0074,0.9091,
12594,14EES0297S,MATUTINO,MIXTA U 17,PROLONGACION OROZCO,1,TLAQUEPAQUE,9006,LAS JUNTAS,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0172,0.0102,0.0073,0.9139,
12595,14EES0297S,VESPERTINO,MIXTA U 17,PROLONGACION OROZCO,1,TLAQUEPAQUE,9006,LAS JUNTAS,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0576,0.0198,0.0107,0.7854,
12596,14EES0325Y,MATUTINO,JOSE VASCONCELOS,PROFESORA MARIA DE JESUS HERNANDEZ,1,CHAPALA,0,0,30,CHAPALA,ESTATAL,SECUNDARIA,GENERAL,0.0117,0,0,0.9018,
12597,14EES0325Y,VESPERTINO,JOSE VASCONCELOS,PROFESORA MARIA DE JESUS HERNANDEZ,1,CHAPALA,0,0,30,CHAPALA,ESTATAL,SECUNDARIA,GENERAL,0.0398,0,0,0.7557,
12598,14EES0334F,MATUTINO,MIXTA U 4,HECTOR BERLIOZ 5223,1,ZAPOPAN,9017,LA ESTANCIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0146,0.0399,0.0133,1,
12599,14EES0334F,VESPERTINO,MIXTA U 4,HECTOR BERLIOZ 5223,1,ZAPOPAN,9017,LA ESTANCIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0341,0.0518,0.0118,0.8627,
12600,14EES0336D,VESPERTINO,MIXTA U 5,JUAN DIEGO,1,ZAPOPAN,9234,TEPEYAC,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.1241,0.1012,0.0526,0.8295,
12601,14EES0336D,MATUTINO,MIXTA U 5,JUAN DIEGO,1,ZAPOPAN,9234,TEPEYAC,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0,0.0179,0.002,1,
12602,14EES0341P,MATUTINO,VALENTIN GOMEZ FARIAS,ALAMBIQUES 3000,1,TLAQUEPAQUE,9054,ALAMO INDUSTRIAL,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0302,0.191,0.1033,0.7536,
12603,14EES0341P,VESPERTINO,VALENTIN GOMEZ FARIAS,ALAMBIQUES 3000,1,TLAQUEPAQUE,9054,ALAMO INDUSTRIAL,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0221,0.1643,0.078,0.65,
12604,14EES0348I,VESPERTINO,TERESA DE CALCUTA,REYES CATOLICOS,1,GUADALAJARA,9352,JARDINES DE LA CRUZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0712,0.1392,0.0881,0.705,
12605,14EES0348I,MATUTINO,TERESA DE CALCUTA,REYES CATOLICOS,1,GUADALAJARA,9352,JARDINES DE LA CRUZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0254,0.0711,0.0166,0.8392,
12606,14EES0349H,VESPERTINO,MEXICO 2000,SANTA FE 216,1,GUADALAJARA,9063,CIRCUNVALACION OBLATOS,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0381,0.056,0.0164,0.773,
12607,14EES0349H,MATUTINO,MEXICO 2000,SANTA FE 216,1,GUADALAJARA,9063,CIRCUNVALACION OBLATOS,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0279,0.0227,0.0132,0.8652,
12608,14EES0351W,MATUTINO,MIXTA F 9,AVENIDA EVERARDO TOPETE 25,1,ETZATLAN,9000,ETZATLAN (ZONA CENTRO),36,ETZATLAN,ESTATAL,SECUNDARIA,GENERAL,0.0207,0,0,0.9565,
12609,14EES0351W,VESPERTINO,MIXTA F 9,AVENIDA EVERARDO TOPETE 25,1,ETZATLAN,9000,ETZATLAN (ZONA CENTRO),36,ETZATLAN,ESTATAL,SECUNDARIA,GENERAL,0.016,0,0,0.8348,
12610,14EES0420B,MATUTINO,MARCELINO GARCIA BARRAGAN,PEDRO VELEZ 963,1,GUADALAJARA,9083,PABLO VALDEZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0139,0.067,0.0517,0.8807,
12611,14EES0420B,VESPERTINO,MARCELINO GARCIA BARRAGAN,PEDRO VELEZ 963,1,GUADALAJARA,9083,PABLO VALDEZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0359,0.0905,0.0559,0.7143,
12612,14EES0462A,MATUTINO,MIXTA F 8,LAZARO CARDENAS 42,1,EL ARENAL,0,0,9,EL ARENAL,ESTATAL,SECUNDARIA,GENERAL,0.021,0.1696,0.1092,0.8352,
12613,14EES0462A,VESPERTINO,MIXTA F 8,LAZARO CARDENAS 42,1,EL ARENAL,0,0,9,EL ARENAL,ESTATAL,SECUNDARIA,GENERAL,0.0198,0.341,0.2486,0.6076,
12614,14EES0489H,VESPERTINO,BENITO JUAREZ GARCIA,20 DE NOVIEMBRE 2,1,OCOTLAN,9032,MARCOS CASTELLANOS,63,OCOTLAN,ESTATAL,SECUNDARIA,GENERAL,0.154,0.1141,0.0728,0.4526,
12615,14EES0489H,MATUTINO,BENITO JUAREZ GARCIA,20 DE NOVIEMBRE 2,1,OCOTLAN,9032,MARCOS CASTELLANOS,63,OCOTLAN,ESTATAL,SECUNDARIA,GENERAL,0.0409,0.0671,0.0427,0.7617,
12616,14EES0499O,MATUTINO,MIXTA F 6,AVENIDA MEXICO 293,1,UNION DE TULA,0,0,110,UNION DE TULA,ESTATAL,SECUNDARIA,GENERAL,0.0421,0.0811,0.0507,0.8534,
12617,14EES0499O,VESPERTINO,MIXTA F 6,AVENIDA MEXICO 293,1,UNION DE TULA,0,0,110,UNION DE TULA,ESTATAL,SECUNDARIA,GENERAL,0.0632,0.1685,0.1067,0.7941,
12618,14EES0500N,MATUTINO,MIXTA F 15,ALVARO OBREGON 53,1,SAN MARCOS,0,0,75,SAN MARCOS,ESTATAL,SECUNDARIA,GENERAL,0.0246,0.0294,0.021,0.8875,
12619,14EES0501M,MATUTINO,MANUEL LOPEZ COTILLA,AVENIDA CIRCUNVALACION ORIENTE 375,1,ZAPOPAN,642,CIUDAD GRANJA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0227,0,0,0.9078,
12620,14EES0501M,VESPERTINO,MANUEL LOPEZ COTILLA,AVENIDA CIRCUNVALACION ORIENTE 375,1,ZAPOPAN,642,CIUDAD GRANJA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.083,0,0,0.8681,
12621,14EES0502L,VESPERTINO,MIXTA F 10,AVENIDA REVOLUCION,1,EL SALTO,0,0,70,EL SALTO,ESTATAL,SECUNDARIA,GENERAL,0.0219,0.0934,0.0436,0.869,
12622,14EES0502L,MATUTINO,MIXTA F 10,AVENIDA REVOLUCION,1,EL SALTO,0,0,70,EL SALTO,ESTATAL,SECUNDARIA,GENERAL,0.0146,0.0259,0.0086,0.9571,
12623,14EES0503K,VESPERTINO,ELENO GARCIA RAMOS,RAMON GARCIA URIBE 360,1,ZAPOPAN,6005,AGUA FRIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0788,0.2193,0.1264,0.6939,
12624,14EES0503K,MATUTINO,ELENO GARCIA RAMOS,RAMON GARCIA URIBE 360,1,ZAPOPAN,6005,AGUA FRIA,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0608,0.1382,0.0941,0.9633,
12625,14EES0504J,MATUTINO,RAMON GARCIA RUIZ,PROLONGACION CHAPULTEPEC 677,1,TOMATLAN,9011,LAS DELICIAS,100,TOMATLAN,ESTATAL,SECUNDARIA,GENERAL,0.0054,0,0,0.8714,
12626,14EES0505I,MATUTINO,MIXTA F 14,AVENIDA 16 DE SEPTIEMBRE 175,1,SAN JUANITO DE ESCOBEDO,9003,VISTA HERMOSA,7,SAN JUANITO DE ESCOBEDO,ESTATAL,SECUNDARIA,GENERAL,0.0282,0.0124,0,0.9121,
12627,14EES0505I,VESPERTINO,MIXTA F 14,AVENIDA 16 DE SEPTIEMBRE 175,1,SAN JUANITO DE ESCOBEDO,9003,VISTA HERMOSA,7,SAN JUANITO DE ESCOBEDO,ESTATAL,SECUNDARIA,GENERAL,0.0319,0.033,0.011,0.5,
12628,14EES0506H,VESPERTINO,RAMON GARCIA RUIZ,PROLONGACION CUAUHTEMOC,1,COLOTLAN,0,0,25,COLOTLAN,ESTATAL,SECUNDARIA,GENERAL,0.1636,0.3575,0.2849,0.5632,
12629,14EES0506H,MATUTINO,RAMON GARCIA RUIZ,PROLONGACION CUAUHTEMOC,1,COLOTLAN,0,0,25,COLOTLAN,ESTATAL,SECUNDARIA,GENERAL,0.0264,0.1627,0.0783,0.8824,
12630,14EES0507G,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,AVENIDA REVOLUCION 116,1,TLAQUEPAQUE,9077,LOS MESEROS,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0561,0.0209,0,0.97,
12631,14EES0507G,MATUTINO,MIGUEL HIDALGO Y COSTILLA,AVENIDA REVOLUCION 116,1,TLAQUEPAQUE,9077,LOS MESEROS,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0058,0.0132,0,0.9174,
12632,14EES0508F,MATUTINO,NICOLAS COPERNICO,6 DE ENERO 135,1,ZAPOPAN,9181,NUEVO MEXICO,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0266,0.115,0.0604,0.7927,
12633,14EES0508F,VESPERTINO,NICOLAS COPERNICO,6 DE ENERO 135,1,ZAPOPAN,9181,NUEVO MEXICO,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0966,0.1158,0.078,0.8229,
12634,14EES0509E,MATUTINO,IDOLINA GAONA DE COSIO VIDAURRI,JOSEFA ORTIZ DE DOMINGUEZ 533,1,GUADALAJARA,9025,CIRCUNVALACION BELISARIO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0144,0,0,0.9275,
12635,14EES0509E,VESPERTINO,IDOLINA GAONA DE COSIO VIDAURRI,JOSEFA ORTIZ DE DOMINGUEZ 533,1,GUADALAJARA,9025,CIRCUNVALACION BELISARIO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0619,0,0,0.8168,
12636,14EES0510U,MATUTINO,MIXTA U 22,AVENIDA DE LA PRESA,1,GUADALAJARA,9363,BENITO JUAREZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0035,0.0634,0.0458,0.8659,
12637,14EES0510U,VESPERTINO,MIXTA U 22,AVENIDA DE LA PRESA,1,GUADALAJARA,9363,BENITO JUAREZ,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0661,0.2168,0.146,0.9355,
12638,14EES0511T,VESPERTINO,BENEMERITO DE LAS AMERICAS,RIO CIHUATLAN 815,1,ZAPOPAN,9051,LAS AGUILAS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0,0.0722,0.0515,1,
12639,14EES0511T,MATUTINO,BENEMERITO DE LAS AMERICAS,RIO CIHUATLAN 815,1,ZAPOPAN,9051,LAS AGUILAS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0488,0.0513,0.0171,0.8456,
12640,14EES0512S,MATUTINO,PEDRO RODRIGUEZ LOMELI,SIDON 3961,1,GUADALAJARA,9376,BETHEL,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0395,0.1408,0.0712,0.8703,
12641,14EES0512S,VESPERTINO,PEDRO RODRIGUEZ LOMELI,SIDON 3961,1,GUADALAJARA,9376,BETHEL,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.1142,0.2079,0.1495,0.709,
12642,14EES0513R,MATUTINO,EMILIANO ZAPATA SALAZAR,OTHON BLANCO CACERES 3730,1,GUADALAJARA,9334,LOMAS DE POLANCO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0433,0.0075,0.0075,0.7676,
12643,14EES0513R,VESPERTINO,EMILIANO ZAPATA SALAZAR,OTHON BLANCO CACERES 3730,1,GUADALAJARA,9334,LOMAS DE POLANCO,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0517,0.0381,0.0136,0.8255,
12644,14EES0514Q,MATUTINO,MANUEL CORREA COLORADO,LOMA COPALA 8003,1,TONALA,9063,LOMA DORADA,101,TONALA,ESTATAL,SECUNDARIA,GENERAL,0.0073,0.0468,0.0296,0.7642,
12645,14EES0514Q,VESPERTINO,MANUEL CORREA COLORADO,LOMA COPALA 8003,1,TONALA,9063,LOMA DORADA,101,TONALA,ESTATAL,SECUNDARIA,GENERAL,0.0868,0.1444,0.0634,0.7143,
12646,14EES0519L,VESPERTINO,MANUEL LOPEZ COTILLA,LUIS DONALDO COLOSIO 3,1,TOTATICHE,0,0,104,TOTATICHE,ESTATAL,SECUNDARIA,GENERAL,0.0725,0,0,0.9286,
12647,14EES0520A,MATUTINO,FRANCISCO RODRIGUEZ GOMEZ,MEXICO 72,106,SAN ANTONIO DE LOS VAZQUEZ,0,0,45,IXTLAHUACAN DEL RIO,ESTATAL,SECUNDARIA,GENERAL,0.0686,0.0842,0.0211,0.8333,
12648,14EES0521Z,VESPERTINO,FRANCISCO JAVIER SAUZA MORA,DELFINO GONZALEZ 64,1,TEQUILA,0,0,94,TEQUILA,ESTATAL,SECUNDARIA,GENERAL,0.0287,0.0914,0.0619,0.8952,
12649,14EES0521Z,MATUTINO,FRANCISCO JAVIER SAUZA MORA,DELFINO GONZALEZ 64,1,TEQUILA,0,0,94,TEQUILA,ESTATAL,SECUNDARIA,GENERAL,0,0.011,0.0018,0.9202,
12650,14EES0522Z,MATUTINO,J JESUS VELAZQUEZ GOMEZ,CONSTITUCION 70,1,AUTLAN DE NAVARRO,0,0,15,AUTLAN DE NAVARRO,ESTATAL,SECUNDARIA,GENERAL,0.0616,0,0,0.8333,
12651,14EES0522Z,VESPERTINO,J JESUS VELAZQUEZ GOMEZ,CONSTITUCION 70,1,AUTLAN DE NAVARRO,0,0,15,AUTLAN DE NAVARRO,ESTATAL,SECUNDARIA,GENERAL,0.1144,0.1798,0.1067,0.7069,
12652,14EES0523Y,VESPERTINO,QUIRINO NAVARRO,ALVARO OBREGON 775,1,TEPATITLAN DE MORELOS,0,0,93,TEPATITLAN DE MORELOS,ESTATAL,SECUNDARIA,GENERAL,0.0366,0,0,0.68,
12653,14EES0523Y,MATUTINO,QUIRINO NAVARRO,ALVARO OBREGON 775,1,TEPATITLAN DE MORELOS,0,0,93,TEPATITLAN DE MORELOS,ESTATAL,SECUNDARIA,GENERAL,0.036,0,0,0.9167,
12654,14EES0524X,MATUTINO,MARIA DOLORES REYNA CONTRERAS,LOPEZ MATEOS 80,1,TAMAZULA DE GORDIANO,0,0,85,TAMAZULA DE GORDIANO,ESTATAL,SECUNDARIA,GENERAL,0.0554,0.0147,0.0073,0.875,
12655,14EES0524X,VESPERTINO,MARIA DOLORES REYNA CONTRERAS,LOPEZ MATEOS 80,1,TAMAZULA DE GORDIANO,0,0,85,TAMAZULA DE GORDIANO,ESTATAL,SECUNDARIA,GENERAL,0.0955,0.0186,0.0062,0.8485,
12656,14EES0525W,VESPERTINO,MOISES SAENZ GARZA,NOGALES 14,17,SAN MARTIN DE LAS FLORES DE ABAJO,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0326,0.0123,0,0.9322,
12657,14EES0525W,MATUTINO,MOISES SAENZ GARZA,NOGALES 14,17,SAN MARTIN DE LAS FLORES DE ABAJO,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,SECUNDARIA,GENERAL,0.0238,0.0183,0,0.8862,
12658,14EES0526V,VESPERTINO,LAZARO CARDENAS DEL RIO,PINO SUAREZ 105,1,ZAPOPAN,6219,SANTA ANA TEPETITLAN,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0463,0.0291,0.0291,0.6848,
12659,14EES0526V,MATUTINO,LAZARO CARDENAS DEL RIO,PINO SUAREZ 105,1,ZAPOPAN,6219,SANTA ANA TEPETITLAN,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,0.0577,0.0028,0,0.7652,
12660,14EES0527U,MATUTINO,JOSE BECERRA Y VILLALOBOS,RUBI 220,1,LAGOS DE MORENO,9025,COLINAS DE SAN JAVIER,53,LAGOS DE MORENO,ESTATAL,SECUNDARIA,GENERAL,0.0354,0.0394,0.0184,0.8705,
12661,14EES0527U,VESPERTINO,JOSE BECERRA Y VILLALOBOS,RUBI 220,1,LAGOS DE MORENO,9025,COLINAS DE SAN JAVIER,53,LAGOS DE MORENO,ESTATAL,SECUNDARIA,GENERAL,0.068,0.0868,0.0694,0.9101,
12662,14EES0528T,VESPERTINO,HIDALGO,AVENIDA TECOMATLAN,1,VILLA PURIFICACION,3,REFORMA,68,VILLA PURIFICACION,ESTATAL,SECUNDARIA,GENERAL,0.0197,0,0,0.9318,
12663,14EES0529S,VESPERTINO,FELIPE DE JESUS GONZALEZ,RAMON CORONA 169,1,TOTOTLAN,0,0,105,TOTOTLAN,ESTATAL,SECUNDARIA,GENERAL,0.017,0.045,0.0035,0.7642,
12664,14EES0530H,MATUTINO,MAGDALENA VIDAURRI VDA DE COSIO,GONZALEZ ORTEGA 250,27,OCONAHUA,0,0,36,ETZATLAN,ESTATAL,SECUNDARIA,GENERAL,0.0115,0,0,0.9714,
12665,14EES0531G,MATUTINO,EMILIANO ZAPATA,MANUEL AVILA CAMACHO 323,1,MAGDALENA,9006,MIGUEL HIDALGO,55,MAGDALENA,ESTATAL,SECUNDARIA,GENERAL,0.0027,0.0217,0,0.8923,
12666,14EES0532F,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,HIDALGO 8 PONIENTE,1,CA‹ADAS DE OBREGON,0,0,117,CA‹ADAS DE OBREGON,ESTATAL,SECUNDARIA,GENERAL,0.0438,0,0,0.7647,
12667,14EES0533E,VESPERTINO,IDOLINA GAONA DE COSIO VIDAURRI,18 DE MARZO 33,1,SAN MARTIN HIDALGO,0,0,77,SAN MARTIN HIDALGO,ESTATAL,SECUNDARIA,GENERAL,0.0638,0.0227,0.0227,0.8,
12668,14EES0534D,MATUTINO,VICENTE GUERRERO,VICENTE GUERRERO,1,LA HUERTA,0,0,43,LA HUERTA,ESTATAL,SECUNDARIA,GENERAL,0.0196,0.195,0.09,0.8966,
12669,14EES0534D,VESPERTINO,VICENTE GUERRERO,VICENTE GUERRERO,1,LA HUERTA,0,0,43,LA HUERTA,ESTATAL,SECUNDARIA,GENERAL,0.0575,0.2195,0.0488,0.85,
12670,14EES0535C,MATUTINO,IDOLINA GAONA DE COSIO,HACIENDA LA CALERA 2933,1,GUADALAJARA,9348,UNIDAD RIO VERDE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0.0176,0.172,0.0896,0.8523,
12671,14EES0535C,VESPERTINO,IDOLINA GAONA DE COSIO,HACIENDA LA CALERA 2933,1,GUADALAJARA,9348,UNIDAD RIO VERDE,39,GUADALAJARA,ESTATAL,SECUNDARIA,GENERAL,0,0.1831,0.1338,1,
12672,14EES0536B,VESPERTINO,VENUSTIANO CARRANZA,BUCARELI 30,1,SAN GABRIEL,0,0,113,SAN GABRIEL,ESTATAL,SECUNDARIA,GENERAL,0.0267,0,0,0.9483,
12673,14EES0538Z,VESPERTINO,ADOLFO LOPEZ MATEOS,MORELOS 6,20,SANTA CRUZ DE LAS FLORES,0,0,77,SAN MARTIN HIDALGO,ESTATAL,SECUNDARIA,GENERAL,0.0345,0,0,0.8261,
